id	pj_no	keiyaku_pr	tc_mseki	tt_mseki	levelplan	fukuin	road_st	magutchi	setsudo_hi	setsudo_kj	jigata	hiatari	niwasaki	garage	kobetsu1	kobetsu2	kobetsu3	kobetsu4
train_5639	2429	24000000	110.03	99.0	2F/4LDK	5.0	問題なし	9.2	東	良い	整形地	良い	2.06	1	眺望良			
train_5640	2430	21000000	375.6	104.74	1F/4LDK	10.0	歩道あり	9.5	北西	良い	不整形地	良い	5.0	2				
train_5641	2430	21000000	375.61	104.74	1F/4LDK	10.0	歩道あり	10.0	北西	良い	不整形地	良い	3.2	2				
train_5642	2431	29690000	118.95	105.79	2F/4LDK	6.0	問題なし	9.2	西	普通	整形地	普通	2.0	2				
train_5643	2432	13800000	118.0	100.0	2F/4LDK	6.5	問題なし	8.96	北西	良い	整形地	良い	2.02	1	眺望良			
train_5644	2433	27800000	96.31	97.3	2F/4LDK	4.0	問題なし	19.5	西＋南	良い	整形地	良い	3.0	1				
train_5645	2434	33800000	112.05	105.98	2F/4LDK	5.9	問題なし	11.4	南東	普通	整形地	良い	3.63	1	角地			
train_5646	2434	35800000	106.22	101.01	2F/4LDK	8.0	問題なし	9.6	西	普通	整形地	普通	2.65	1				
train_5647	2434	34300000	103.69	105.16	2F/3LDK	5.9	問題なし	7.7	南東	普通	整形地	良い	5.43	1				
train_5648	2434	33800000	101.1	105.77	2F/4LDK	5.9	問題なし	8.7	南東	普通	整形地	良い	4.33	1				
train_5649	2435	27800000	104.44	99.37	2F/4LDK	6.0	問題なし	10.7	東	良い	整形地	良い	3.0	2				
train_5650	2436	23800000	150.01	112.62	2F/4LDK	4.0	問題なし	21.8	南	普通	整形地	良い	7.9	2				
train_5651	2436	21800000	207.89	113.02	2F/4LDK	4.0	問題なし	4.4	東	普通	敷地延長	普通	8.7	2				
train_5652	2436	18800000	171.95	105.98	2F/4LDK	4.0	問題なし	4.4	東	普通	敷地延長	普通	3.2	2				
train_5653	2436	20500000	171.93	111.78	2F/4LDK	4.0	問題なし	2.8	東	普通	敷地延長	普通	4.0	2				
train_5654	2436	22800000	150.0	105.98	2F/4LDK	4.0	問題なし	6.3	東	普通	整形地	普通	6.3	2				
train_5655	2436	21800000	149.99	105.98	2F/4LDK	4.0	問題なし	6.3	東	普通	整形地	普通	2.4	2				
train_5656	2436	21600000	151.0	111.78	2F/4LDK	4.0	問題なし	20.7	東＋北	普通	整形地	普通	4.7	2	角地			
train_5657	2436	21000000	164.04	113.02	2F/4LDK	4.0	問題なし	2.8	東	普通	敷地延長	普通	5.6	2				
train_5658	2436	24000000	151.0	105.99	2F/4LDK	4.0	問題なし	7.6	南	普通	整形地	良い	4.32	2				
train_5659	2436	20000000	172.93	105.57	2F/4LDK	4.0	問題なし	4.4	東	普通	敷地延長	普通	3.6	2				
train_5660	2437	27000000	101.68	94.18	2F/4LDK	4.0	問題なし	8.2	東	良い	整形地	良い	2.6	1	行き止まり途中	前面道が坂途中		
train_5661	2438	19800000	77.0	94.81	3F/2LDK+S	6.0	問題なし	2.0	南東	悪い	敷地延長	悪い	2.0	1				
train_5662	2439	26200000	106.98	104.33	2F/4LDK	8.0	問題なし	8.9	西	良い	整形地	良い	2.8	2				
train_5663	2439	27800000	134.63	105.99	2F/4LDK	4.3	問題なし	7.6	北	良い	整形地	良い	3.4	2				
train_5664	2439	23990000	134.69	105.99	2F/4LDK	4.3	問題なし	7.6	北	良い	整形地	良い	4.8	1				
train_5665	2439	29900000	109.68	102.67	2F/4LDK	8.0	問題なし	20.3	北＋西	良い	整形地	良い	2.7	2				
train_5666	2440	25000000	199.38	128.47	2F/4LDK	5.0	問題なし	10.0	北	良い	整形地	普通	4.0	3				
train_5667	2441	32800000	83.68	117.04	3F/4LDK	9.0	問題なし	6.1	北	良い	整形地	普通	3.99	1				
train_5668	2441	29500000	81.67	116.63	3F/4LDK	9.0	問題なし	6.2	北	良い	整形地	普通	3.7	1				
train_5669	2442	18300000	158.39	107.65	2F/4LDK	6.0	問題なし	11.3	北東	普通	不整形地	普通	4.0	2				
train_5670	2443	25900000	200.7	126.69	2F/4LDK	4.0	問題なし	18.0	東＋西	良い	整形地	良い	9.8	3				
train_5671	2444	41500000	158.68	105.99	2F/4LDK	4.0	問題なし	3.0	南東	悪い	整形地	良い	4.0	2	行き止まり	車進入困難		
train_5672	2445	32800000	111.85	98.0	2F/4LDK+S	6.0	問題なし	6.5	東	普通	整形地	普通	1.0	2	眺望良			
train_5673	2445	31800000	105.03	99.0	2F/4LDK	6.0	問題なし	7.0	東	普通	整形地	普通	1.0	2	眺望良			
train_5674	2446	16300000	217.94	110.0	2F/4LDK	4.0	問題なし	20.4	北	悪い	不整形地	普通	2.82	2	宅内高低差あり			
train_5675	2446	19300000	217.93	110.0	2F/4LDK	4.0	問題なし	13.2	北	悪い	不整形地	普通	5.43	2	宅内高低差あり			
train_5676	2447	38100000	106.85	85.45	2F/3LDK	4.2	問題なし	4.2	東＋北	普通	整形地	普通	1.0	2				
train_5677	2447	26200000	106.49	0.0		4.2	問題なし	4.2	東＋北	普通	整形地	普通	0.0	0				
train_5678	2448	23000000	136.39	99.63	2F/4LDK	6.0	問題なし	14.52	北東	良い	整形地	良い	4.94	2	角地			
train_5679	2448	18000000	120.62	97.2	2F/4LDK	6.0	問題なし	8.8	北西	良い	整形地	良い	2.28	2	眺望良			
train_5680	2448	18600000	119.26	97.2	2F/4LDK	6.0	問題なし	8.7	北西	良い	整形地	良い	2.28	2	眺望良			
train_5681	2449	17500000	72.67	74.73	2F/3LDK	4.2	問題なし	16.1	北東	良い	整形地	普通	2.0	1				
train_5682	2450	19000000	133.0	110.0	2F/4LDK	12.0	問題なし	10.3	東	普通	整形地	良い	3.7	1	宅内高低差あり			
train_5683	2451	23500000	116.95	102.26	2F/4LDK	5.0	問題なし	11.7	南	良い	整形地	良い	1.0	2				
train_5684	2452	35300000	148.81	100.81	2F/4LDK	4.0	未舗装	11.6	東	普通	整形地	普通	3.8	2				
train_5685	2452	30900000	140.02	101.43	2F/4LDK	4.0	未舗装	9.4	東	普通	整形地	普通	3.5	2				
train_5686	2453	38800000	112.0	93.96	2F/3LDK	6.0	問題なし	3.0	南西	良い	敷地延長	良い	3.24	1	街道沿い			
train_5687	2453	42800000	101.0	98.0	2F/3LDK	6.0	問題なし	6.6	北西	良い	整形地	良い	1.59	1	ごみ置き場前	街道沿い		
train_5688	2453	40300000	100.0	97.2	2F/3LDK	6.0	問題なし	8.4	南西	良い	整形地	良い	0.63	1	街道沿い			
train_5689	2453	38000000	123.0	99.62	2F/3LDK	6.0	問題なし	3.0	南西	良い	敷地延長	良い	3.24	1	街道沿い			
train_5690	2453	41000000	100.0	95.58	2F/3LDK	6.0	問題なし	8.5	南西	良い	整形地	良い	0.64	1	街道沿い			
train_5691	2453	40800000	100.0	89.1	2F/3LDK	6.0	問題なし	8.6	南西	良い	整形地	良い	0.78	1	街道沿い			
train_5692	2454	23800000	80.29	102.06	2F/3LDK	6.0	歩道あり	7.6	北	良い	整形地	普通	0.6	1	裏道			
train_5693	2454	22800000	96.86	85.04	2F/3LDK	6.0	未舗装	2.6	北	良い	敷地延長	悪い	2.8	1	裏道			
train_5694	2455	39800000	120.9	97.7	2F/4LDK	4.0	問題なし	6.5	北	普通	整形地	普通	6.5	2				
train_5695	2455	40800000	120.89	97.7	2F/4LDK	4.0	問題なし	6.5	北	普通	整形地	普通	6.5	2				
train_5696	2456	26000000	181.89	0.0	土地売り	4.0	問題なし	10.7	南	良い	整形地	良い	0.0	0				
train_5697	2457	17900000	378.56	96.0	2F/4LDK	4.0	問題なし	4.1	西	悪い	敷地延長	良い	13.0	3				
train_5698	2457	19300000	313.87	96.0	2F/4LDK	4.0	問題なし	4.0	西	悪い	敷地延長	良い	9.0	3				
train_5699	2457	19500000	313.19	96.0	2F/4LDK	4.0	問題なし	15.0	西	普通	整形地	良い	11.0	3				
train_5700	2457	17800000	410.13	96.0	2F/4LDK	4.0	問題なし	6.0	西	普通	間口狭・奥行長	良い	11.0	3				
train_5701	2458	25000000	125.5	98.12	2F/4LDK	5.8	問題なし	10.2	西＋北西	普通	整形地	良い	3.0	2				
train_5702	2458	23400000	171.71	97.7	2F/4LDK	5.8	問題なし	2.0	西＋北西	普通	敷地延長	良い	7.0	2				
train_5703	2458	21500000	174.34	99.78	2F/4LDK	5.8	問題なし	2.0	西＋北西	普通	敷地延長	良い	8.0	2				
train_5704	2459	24000000	92.62	74.0	2F/3LDK	4.0	歩道あり	6.57	南	良い	整形地	良い	2.68	2	街道沿い			
train_5705	2460	33690000	120.03	105.98	2F/4LDK	5.7	問題なし	10.0	南＋西	良い	整形地	良い	3.1	2	角地			
train_5706	2461	29000000	107.96	104.33	2F/4LDK	4.0	問題なし	8.5	北	普通	整形地	普通	2.26	1				
train_5707	2462	25800000	132.01	102.89	2F/4LDK	6.0	問題なし	10.4	南	良い	整形地	良い	5.5	2				
train_5708	2462	19300000	114.11	91.08	2F/4LDK	6.0	問題なし	3.0	西	悪い	敷地延長	普通	2.0	2				
train_5709	2462	22800000	125.31	98.95	2F/4LDK	6.0	問題なし	9.9	北	良い	整形地	普通	2.5	2				
train_5710	2462	26000000	130.3	104.12	2F/4LDK	6.0	問題なし	11.6	南	良い	整形地	良い	4.6	2	角地			
train_5711	2462	21800000	128.58	101.23	2F/4LDK	6.0	問題なし	15.0	北	良い	整形地	普通	2.5	2	角地			
train_5712	2462	25000000	130.75	100.1	2F/4LDK	6.0	問題なし	10.3	南	良い	整形地	良い	5.5	2				
train_5713	2462	23500000	125.32	99.37	2F/4LDK	6.0	問題なし	13.4	北	良い	整形地	普通	2.7	2				
train_5714	2462	24800000	132.02	103.51	2F/4LDK	6.0	問題なし	11.6	南	良い	整形地	良い	10.4	2				
train_5715	2462	23000000	131.65	99.36	2F/4LDK	6.0	問題なし	3.0	西	悪い	敷地延長	良い	5.7	2				
train_5716	2463	28900000	100.31	99.68	2F/4LDK	4.0	問題なし	10.0	南	普通	整形地	普通	1.5	2				
train_5717	2464	26500000	110.56	104.71	2F/4LDK	4.0	問題なし	6.6	南	良い	整形地	良い	6.0	2				
train_5718	2465	30800000	216.04	109.3	2F/4LDK	4.2	問題なし	11.9	南東	良い	整形地	良い	8.0	3				
train_5719	2465	32800000	216.05	109.3	2F/4LDK	4.2	問題なし	11.9	南	普通	整形地	良い	10.0	2				
train_5720	2465	32800000	215.05	109.3	2F/4LDK	4.2	問題なし	10.6	南	普通	整形地	良い	12.0	2				
train_5721	2465	32800000	220.04	109.3	2F/4LDK	4.2	問題なし	8.3	北西	良い	整形地	良い	8.0	3	角地			
train_5722	2465	31800000	220.04	109.3	2F/4LDK	4.2	問題なし	21.0	南西	良い	整形地	良い	12.0	2	角地			
train_5723	2465	29800000	215.18	109.3	2F/4LDK	4.2	問題なし	10.3	北東	良い	整形地	普通	3.0	3			ごみ置き場前	
train_5724	2465	31800000	216.04	109.3	2F/4LDK	4.2	問題なし	12.0	南	普通	整形地	良い	10.0	2				
train_5725	2465	29800000	215.2	108.89	2F/4LDK	4.2	問題なし	10.5	北東	良い	整形地	普通	2.0	3				
train_5726	2465	33800000	216.05	110.13	2F/4LDK	4.2	問題なし	10.2	南東	良い	整形地	良い	8.0	3	角地			
train_5727	2465	32000000	220.06	107.85	2F/4LDK	4.2	問題なし	22.1	南東	良い	整形地	良い	9.0	2	角地			
train_5728	2465	29800000	215.05	109.3	2F/4LDK	4.2	問題なし	10.6	北	普通	整形地	良い	7.0	2				
train_5729	2466	28990000	124.0	105.98	2F/4LDK	6.0	問題なし	9.9	東	普通	整形地	普通	3.9	2				
train_5730	2466	31300000	127.0	105.98	2F/4LDK	6.0	問題なし	7.8	東＋北	良い	整形地	普通	2.7	2				
train_5731	2467	26500000	182.04	106.81	2F/4LDK	4.0	問題なし	11.0	東	良い	整形地	良い	5.0	2				
train_5732	2467	23100000	234.51	107.23	2F/4LDK	4.0	問題なし	5.0	東	良い	敷地延長	良い	6.0	2				
train_5733	2468	28900000	151.8	104.33	2F/4LDK	4.0	問題なし	9.7	南西	普通	整形地	良い	5.37	2	角地			
train_5734	2468	31000000	158.86	105.99	2F/4LDK	4.0	問題なし	9.7	西	普通	整形地	良い	5.46	2				
train_5735	2469	36500000	150.87	108.47									0.0	0				
train_5736	2469	35700000	208.78	109.3									0.0	0				
train_5737	2469	36000000	197.48	108.05									0.0	0				
train_5738	2470	22800000	66.21	93.0	3F/3LDK	4.0	問題なし	5.8	北東	普通	整形地	普通	1.0	1				
train_5739	2471	20000000	122.0	94.0	2F/4LDK	4.0	問題なし	8.6	南	普通	整形地	良い	1.0	2				
train_5740	2472	46800000	155.06	107.23	2F/3LDK+S	6.0	問題なし	7.0	南東	普通	不整形地	普通	5.13	2				
train_5741	2473	35042223	169.89	105.16	2F/4LDK	6.0	問題なし	8.4	北	良い	整形地	良い	6.374	2	眺望良			
train_5742	2474	30500000	104.2	96.47	2F/4LDK	4.0	問題なし	13.5	西＋北	良い	整形地	普通	3.0	2	床暖房付	角地		
train_5743	2474	33000000	105.6	101.85	2F/4LDK	5.7	問題なし	12.9	西＋南	良い	整形地	良い	3.0	2	床暖房付	角地		
train_5744	2475	23990000	150.0	105.15	2F/4LDK	6.4	問題なし	21.7	東＋南	良い	整形地	良い	1.7	2	信号近い	ごみ置き場前	裏道	角地
train_5745	2476	27800000	68.49	118.0	3F/3LDK	4.0	問題なし	5.0	北	普通	不整形地	普通	1.0	1	裏道			
train_5746	2477	24000000	152.89	104.74	2F/4LDK	9.0	問題なし	2.8	南	普通	敷地延長	良い	1.0	2				
train_5747	2477	21000000	241.24	101.02	2F/4LDK	9.8	問題なし	14.7	北	普通	不整形地	良い	1.0	2				
train_5748	2478	34990000	168.11	104.74	2F/4LDK	6.0	問題なし	6.4	西＋北	普通	整形地	普通	8.8	2	角地			
train_5749	2478	32000000	201.76	105.99	2F/4LDK	6.0	問題なし	8.2	北	普通	整形地	普通	9.4	2				
train_5750	2478	32900000	192.18	105.99	2F/4LDK	7.5	問題なし	8.3	西	普通	整形地	普通	2.3	2				
train_5751	2478	31500000	186.75	105.99	2F/4LDK	6.0	問題なし	7.7	東	普通	整形地	普通	5.0	2				
train_5752	2478	27800000	190.66	0.0		6.0	問題なし	16.8	東＋南	普通	整形地	良い	0.0	0	角地			
train_5753	2478	19500000	156.82	0.0		6.0	問題なし	11.8	東＋北	普通	整形地	普通	0.0	0	角地			
train_5754	2478	19200000	165.97	0.0		6.0	問題なし	8.4	北	普通	整形地	普通	0.0	0				
train_5755	2478	33000000	201.5	105.98	2F/4LDK	6.0	問題なし	8.7	東	普通	整形地	普通	6.0	2				
train_5756	2478	36800000	211.59	105.16	2F/4LDK	6.0	問題なし	12.4	北＋東	普通	整形地	普通	9.1	2				
train_5757	2478	22800000	166.93	0.0		6.0	問題なし	14.9	東	普通	整形地	普通	0.0	0				
train_5758	2478	33600000	201.65	105.16	2F/4LDK	6.0	問題なし	8.2	北	普通	整形地	普通	9.4	2				
train_5759	2478	19200000	165.86	0.0		6.0	問題なし	8.4	北	普通	整形地	普通	0.0	0				
train_5760	2478	20600000	180.76	0.0		6.0	問題なし	9.1	北	普通	整形地	普通	0.0	0				
train_5761	2478	36300000	163.34	105.57	2F/4LDK	6.0	問題なし	6.2	西＋南	普通	整形地	良い	9.7	2	角地			
train_5762	2478	24800000	150.11	0.0		6.0	問題なし	13.9	東＋南	普通	整形地	良い	0.0	0	角地			
train_5763	2478	32600000	170.01	104.75	2F/4LDK	6.0	問題なし	8.6	南	普通	整形地	良い	9.6	2				
train_5764	2478	31500000	150.3	105.98	2F/4LDK	6.0	問題なし	10.7	東	普通	整形地	普通	2.5	2				
train_5765	2478	27800000	244.52	0.0		7.5	問題なし	22.4	西＋北	普通	整形地	普通	0.0	0	角地			
train_5766	2478	23000000	201.69	0.0		6.0	問題なし	8.2	北	普通	整形地	普通	0.0	0				
train_5767	2478	30500000	172.0	105.99	2F/4LDK	6.0	問題なし	8.3	南	普通	整形地	良い	10.0	2				
train_5768	2478	19200000	166.21	0.0		6.0	問題なし	8.4	北	普通	整形地	普通	0.0	0				
train_5769	2478	34990000	172.0	105.57	2F/3LDK	6.0	問題なし	8.3	南	普通	整形地	良い	10.0	2				
train_5770	2478	36500000	169.76	105.99	2F/4LDK	6.0	問題なし	6.2	西＋南	普通	整形地	良い	4.0	2	角地			
train_5771	2478	31000000	172.01	105.16	2F/4LDK	6.0	問題なし	8.3	南	普通	整形地	良い	10.0	2				
train_5772	2478	32000000	192.18	105.16	2F/4LDK	7.5	問題なし	8.3	西	普通	整形地	普通	2.3	2				
train_5773	2478	31500000	170.01	105.57	2F/4LDK	6.0	問題なし	8.6	南	普通	整形地	良い	9.6	2				
train_5774	2478	32000000	170.14	105.99	2F/4LDK	6.0	問題なし	8.6	南	普通	整形地	良い	9.6	2				
train_5775	2478	34900000	171.56	105.16	2F/4LDK	6.0	問題なし	8.6	南	普通	整形地	良い	9.6	2				
train_5776	2479	29900000	184.06	105.98	2F/4LDK	6.0	問題なし	11.61	東＋南	良い	整形地	良い	6.98	3	角地			
train_5777	2480	24000000	100.48	100.19	2F/4LDK	8.0	歩道あり	9.3	南西	普通	整形地	良い	6.0	2			裏道	
train_5778	2480	25800000	100.38	98.53	2F/4LDK	8.0	歩道あり	7.3	南西	普通	整形地	良い	4.0	2	角地		裏道	
train_5779	2481	20300000	126.0	99.62	2F/4LDK	6.0	問題なし	10.06	西	普通	整形地	普通	3.3	2				
train_5780	2482	29000000	156.19	105.98	2F/4LDK	4.2	問題なし	12.0	南西	良い	整形地	良い	6.67	2				
train_5781	2483	36990000	152.12	105.98	2F/4LDK	4.0	問題なし	7.9	西	普通	整形地	普通	2.2	2				
train_5782	2483	36500000	145.38	105.16	2F/4LDK	4.0	問題なし	12.2	西	普通	整形地	良い	4.8	2				
train_5783	2483	36000000	146.55	105.98	2F/4LDK	4.0	問題なし	8.9	西	普通	整形地	普通	2.7	2				
train_5784	2483	35990000	139.1	105.98	2F/4LDK	4.0	問題なし	9.4	西	普通	整形地	普通	3.2	2				
train_5785	2484	25800000	191.53	112.99	2F/4LDK	5.9	問題なし	7.8	東	良い	整形地	良い	1.0	2	眺望良			
train_5786	2485	29800000	100.0	98.33	2F/4LDK	8.0	未舗装	9.95	北	良い	整形地	良い	1.2	2	二方路	眺望良		
train_5787	2486	24300000	225.79	105.98	2F/4LDK	5.4	問題なし	4.5	東	悪い	敷地延長	良い	7.0	3				
train_5788	2486	25800000	200.31	105.16	2F/4LDK	5.4	問題なし	12.7	東	良い	整形地	良い	5.0	3			前面道が坂途中	
train_5789	2487	20300000	132.28	93.0	2F/4LDK	4.5	問題なし	9.0	南	良い	整形地	普通	4.0	2				
train_5790	2487	20800000	132.29	93.0	2F/4LDK	4.5	問題なし	8.9	南	良い	整形地	普通	4.0	2				
train_5791	2487	20800000	132.28	93.0	2F/4LDK	4.5	問題なし	10.0	東＋南	良い	整形地	普通	6.0	1	角地	ごみ置き場前		
train_5792	2488	20990000	163.33	114.27	2F/4LDK	10.0	歩道あり	10.0	東	良い	整形地	普通	3.0	2				
train_5793	2489	41000000	71.89	109.35	3F/4LDK+S	4.0	問題なし	3.0	東	普通	間口狭・奥行長	普通	1.0	1	眺望良			
train_5794	2490	30300000	144.06	97.92	2F/4LDK	4.0	問題なし	11.7	東	普通	整形地	普通	11.7	2				
train_5795	2490	27800000	147.62	99.36	2F/4LDK	4.0	問題なし	2.7	東	普通	敷地延長	普通	2.7	2				
train_5796	2491	28800000	140.43	106.82	2F/4LDK	10.0	歩道あり	22.5	西＋北	良い	整形地	普通	7.0	2	街道沿い	交通量多い	角地	
train_5797	2491	28000000	138.46	113.44	2F/4LDK	10.0	歩道あり	8.0	西	良い	整形地	普通	7.0	2	街道沿い	交通量多い		
train_5798	2491	27800000	135.64	113.44	2F/4LDK	10.0	歩道あり	8.0	西	良い	整形地	普通	7.0	2	街道沿い	交通量多い		
train_5799	2491	26000000	136.39	105.99	2F/4LDK	10.0	歩道あり	8.0	西	良い	整形地	普通	7.0	2	街道沿い	交通量多い		
train_5800	2491	30000000	137.12	113.44	2F/4LDK	10.0	歩道あり	8.0	西	良い	整形地	普通	7.0	2	街道沿い	交通量多い		
train_5801	2491	28800000	134.91	113.44	2F/4LDK	10.0	歩道あり	8.0	西	良い	整形地	普通	7.0	2	街道沿い	交通量多い		
train_5802	2491	29600000	137.77	113.44	2F/4LDK	10.0	歩道あり	8.0	西	良い	整形地	普通	7.0	2	街道沿い	交通量多い		
train_5803	2491	25000000	138.41	105.99	2F/4LDK	10.0	歩道あり	8.0	西	良い	整形地	普通	7.0	2	街道沿い	交通量多い		
train_5804	2492	38800000	108.44	0.0		4.5	問題なし	6.6	西	普通	整形地	良い	0.0	0				
train_5805	2492	35000000	100.92	89.19	2F/4LDK	4.5	問題なし	2.9	西	普通	敷地延長	良い	4.0	1				
train_5806	2493	23000000	123.82	93.0	2F/4LDK	4.0	問題なし	6.0	北西	普通	整形地	普通	3.0	2	嫌悪施設隣接			
train_5807	2493	25800000	134.57	93.0	2F/4LDK	4.0	問題なし	6.0	北西	普通	整形地	普通	3.0	2	嫌悪施設隣接			
train_5808	2493	24300000	129.22	93.0	2F/4LDK	4.0	問題なし	6.0	北西	普通	整形地	普通	3.0	2				
train_5809	2494	31500000	116.99	104.74	2F/4LDK	6.0	問題なし	9.7	南西	良い	整形地	良い	0.9	2				
train_5810	2495	26900000	160.6	0.0		4.0	問題なし	12.6	西	普通	整形地	普通	0.0	0				
train_5811	2496	26600000	133.49	96.39	2F/4LDK	4.0	問題なし	10.0	南	良い	整形地	普通	6.0	2	踏切付近			
train_5812	2497	18000000	275.19	0.0	土地売り	4.0	問題なし	3.0	西	悪い	敷地延長	良い	0.0	3	二方路			
train_5813	2497	25800000	213.11	104.33	2F/4LDK	4.0	問題なし	8.47	西	普通	不整形地	良い	2.69	3				
train_5814	2497	25800000	275.2	105.99	2F/4LDK	4.0	問題なし	3.0	西	悪い	敷地延長	良い	5.9	3	二方路			
train_5815	2497	26000000	213.1	105.58	2F/4LDK	4.0	問題なし	6.7	西	普通	不整形地	良い	3.42	3				
train_5816	2498	19000000	124.59	105.0	2F/4LDK	6.3	問題なし	9.5	南西	良い	整形地	良い	3.5	2	宅内高低差あり			
train_5817	2499	29800000	185.1	105.99	2F/4LDK	4.0	問題なし	9.5	北東＋北西	良い	整形地	良い	4.64	2				
train_5818	2500	25000000	92.58	92.57	3F/4LDK	4.0	問題なし	8.6	西	良い	整形地	良い	1.0	1				
train_5819	2501	33800000	108.79	103.95	3F/4LDK	13.0	問題なし	7.5	北西	普通	整形地	普通	2.83	2				
train_5820	2502	22690000	125.66	104.33	2F/4LDK	4.3	問題なし	10.415	北西	普通	整形地	普通	2.495	2				
train_5821	2502	21000000	139.28	105.99	2F/3LDK	4.3	問題なし	2.9010000000000002	北西	普通	敷地延長	普通	3.32	2				
